CUST_ID,OPEN_ACC_DUR,AGE,GENDER_CD,HASNT_HOME_ADDRESS_INF,HASNT_MOBILE_TEL_NUM_INF,LOCAL_CUR_SAV_SLOPE,LOCAL_CUR_MON_AVG_BAL,LOCAL_CUR_MON_AVG_BAL_PROP,LOCAL_CUR_ACCT_NUM,LOCAL_OVEONEYR_FF_MON_AVG_BAL,LOCAL_FIX_MON_AVG_BAL,LOCAL_FIX_MON_AVG_BAL_PROP,LOCAL_BELONEYR_FF_SLOPE,LOCAL_BELONEYR_FF_MON_AVG_BAL,LOCAL_OVEONEYR_FF_SLOPE,LOCAL_SAV_SLOPE,LOCAL_SAV_CUR_ALL_BAL,LOCAL_SAV_MON_AVG_BAL,SAV_SLOPE,SAV_CUR_ALL_BAL,SAV_MON_AVG_BAL,FR_SAV_CUR_ALL_BAL,ASSET_CUR_ALL_BAL,ASSET_MON_AVG_BAL,LOCAL_CUR_TRANS_TX_AMT,LOCAL_CUR_TRANS_TX_NUM,LOCAL_CUR_LASTSAV_TX_AMT,LOCAL_CUR_LASTSAV_TX_NUM,LOCAL_CUR_WITHDRAW_TX_AMT,LOCAL_CUR_WITHDRAW_TX_NUM,LOCAL_FIX_OPEN_ACC_TX_NUM,LOCAL_FIX_OPEN_ACC_TX_AMT,LOCAL_FIX_WITHDRAW_TX_NUM,LOCAL_FIX_WITHDRAW_TX_AMT,LOCAL_FIX_CLOSE_ACC_TX_NUM,LOCAL_FIX_CLOSE_ACC_TX_AMT,L6M_INDFINA_ALL_TX_NUM,L6M_INDFINA_ALL_TX_AMT,POS_CONSUME_TX_AMT,POS_CONSUME_TX_NUM,ATM_ACCT_TX_NUM,ATM_ACCT_TX_AMT,ATM_NOT_ACCT_TX_NUM,ATM_ALL_TX_NUM,COUNTER_NOT_ACCT_TX_NUM,COUNTER_ACCT_TX_AMT,COUNTER_ACCT_TX_NUM,COUNTER_ALL_TX_NUM,NAT_DEBT_OPEN_ACC_DUR,FINA_OPEN_ACC_DUR,FUND_OPEN_ACC_DUR,TELEBANK_ALL_TX_NUM,CHURN_CUST_IND
4970,107,50,2,Y,N,-0.129977069,98752.44,1,1,0,0,0,0,0,0,-0.129977069,98820.82,98752.44,-0.129977069,98820.82,98752.44,0,98820.82,98752.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4971,162,50,2,Y,Y,-0.691043205,11643.63,0.075659239,5,142252.05,142252.05,0.924340761,0,0,0.164902728,-0.036959515,152786.1,153895.68,-0.036959515,152786.1,153895.68,0,152786.1,153895.68,0,0,0,0,8500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,2,2,0,0,0,0,0
4972,170,50,2,Y,N,0.079189035,88050.17,0.74587076,4,0,0,0,0,0,0,0.079189035,88979.62,88050.17,0.079189035,88979.62,88050.17,0,118979.62,118050.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,60,50,1,N,N,0,0,0,0,199000,199000,1,0,0,0.009014096,0.009014096,199000,199000,0.009014096,199000,199000,0,199000,199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,96,50,2,Y,Y,-0.479943863,5206.36,0.011773341,2,102211.24,102211.24,0.231134192,0,0,0.074266311,0.021504083,109969.18,107417.6,0.021504083,109969.18,107417.6,0,452458.43,442216.01,0,0,4000,1,5256.07,2,1,10225.31,0,0,0,0,0,0,0,0,0,0,1,1,0,19481,4,4,0,0,0,0,0
4975,51,49,2,Y,N,0.527757639,4530.55,0.082127031,1,50634.6,50634.6,0.917872969,0,0,0.013514163,0.042328256,55801.26,55165.15,0.042328256,55801.26,55165.15,0,55801.26,55165.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4976,57,49,2,Y,N,0,0,0,1,41638.29,104772.49,1,0.005982593,63134.2,0,0.003596462,104772.49,104772.49,0.003596462,104772.49,104772.49,0,104772.49,104772.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
4977,57,49,2,Y,Y,0.373726847,2675.91,0.045844351,2,50000,55693.55,0.954155649,0,0,-0.077953839,-0.055130268,53462.05,58369.46,-0.055130268,53462.05,58369.46,0,53462.05,58369.46,0,0,0,0,0,0,1,500,0,0,1,6000,0,0,0,0,0,0,0,0,1,6500,2,3,0,0,0,0,0
4978,54,49,2,N,N,0.384867049,43176,0.324202559,2,90000,90000,0.675797441,0,0,0,0.099020441,136125.98,133176,0.099020441,136125.98,133176,0,136125.98,133176,4600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4600,2,4,0,0,0,0,0
4979,64,49,2,Y,N,0.39754906,680.83,0.012227368,2,55000,55000,0.987772632,0,0,0,0.003490357,55665.89,55680.83,0.003490357,55665.89,55680.83,0,55665.89,55680.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4980,107,49,2,Y,Y,0.297222656,6806.19,0.053248994,1,121012,121012,0.946751006,0,0,0.001023341,0.013344112,128674.88,127818.19,0.013344112,128674.88,127818.19,0,128674.88,127818.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4981,43,49,2,N,N,0,1.6,1.45E-05,1,110130.07,110130.07,0.999985472,0,0,0,0,110131.67,110131.67,0,110131.67,110131.67,0,110131.67,110131.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,50,48,2,N,N,0.029589083,23353.85,0.237390469,1,75023.52,75023.52,0.762609531,0,0,0.000624194,0.007351673,98389.83,98377.37,0.007351673,98389.83,98377.37,0,98389.83,98377.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,72,48,1,Y,N,0.000209201,84003.89,0.573601552,4,0,62446.01,0.426398448,0.001280984,62446.01,0,0.000665927,146498.66,146449.9,0.000665927,146498.66,146449.9,0,146498.66,146449.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,79,48,1,N,N,0,12.03,0.000116478,1,103269.35,103269.35,0.999883522,0,0,0.060822917,0.060815402,80012.04,103281.38,0.060815402,80012.04,103281.38,0,80012.04,103281.38,0,0,0,0,0,0,0,0,0,0,1,30675,0,0,0,0,0,0,0,0,0,30675,1,1,0,0,0,0,0
4985,142,48,2,Y,N,0.104330494,130061.53,1,4,0,0,0,0,0,0,0.104330494,159969.59,130061.53,0.104330494,159969.59,130061.53,0,159969.59,130061.53,0,0,46000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46000,1,2,0,0,0,0,0
4986,161,48,1,Y,N,-0.500489549,2520.26,0.008436485,5,287688.36,287688.36,0.963027036,0,0,0.008971229,0.000112932,294759.38,290208.62,0.000112932,294759.38,290208.62,0,303456.49,298733.42,0,0,0,0,5350,3,2,30000,1,15337.5,1,5000,0,0,0,0,0,0,0,0,4,55688,7,11,0,0,0,0,0
4987,68,48,1,Y,N,-0.848834588,134.12,0.001785074,1,75000,75000,0.998214926,0,0,0.151194687,0.137758785,75223.03,75134.12,0.137758785,75223.03,75134.12,0,75223.03,75134.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4988,116,48,2,Y,Y,0.449216196,5431.3,0.004718877,6,1111741.93,1115612.9,0.969278072,-0.987999059,3870.97,0.449300021,0.025290121,1155978.4,1121044.2,0.025290121,1155978.4,1121044.2,0,1186482.27,1150973.01,5033.6,1,0,0,15520.75,4,3,860000,0,0,5,794500,0,0,0,0,0,0,2,2,1,1675055,13,14,0,0,0,0,0
4989,175,47,2,Y,Y,0.033300856,22069.56,0.109164166,9,5541.93,5541.93,0.027412425,0,0,0.068496875,0.040177857,34945.73,27611.49,0.040177857,34945.73,27611.49,0,214072.06,202168.54,0,0,9113.32,3,5913.32,7,1,10000,0,0,1,5112.5,2,200,0,0,0,0,0,0,5,29339,8,13,-95877,-95877,42,0,0
4990,59,47,2,Y,Y,-0.002251201,244242.68,1,1,0,0,0,0,0,0,-0.002251201,244385.02,244242.68,-0.002251201,244385.02,244242.68,0,244385.02,244242.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,115,47,1,Y,N,0,9.33,0.000126065,2,74000,74000,0.999873935,0,0,0.003877953,0.003877463,74009.34,74009.33,0.003877463,74009.34,74009.33,0,74009.34,74009.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,66,47,2,Y,Y,0.405315529,5455.73,0.063831918,1,80014.52,80014.52,0.936168082,0,0,0.000118993,0.018871053,86246.92,85470.25,0.018871053,86246.92,85470.25,0,86246.92,85470.25,0,0,0,0,0,0,1,20000,0,0,1,20450,0,0,0,0,0,0,0,0,0,40450,2,2,0,0,0,0,0
4993,174,47,2,Y,Y,-0.7139792,575.88,0.001398958,4,50000,50000,0.121462673,0,0,0,-0.027637867,50986.68,50575.88,-0.027637867,50986.68,50575.88,0,421854.79,411649.1,0,0,0,0,4026.22,2,0,0,0,0,0,0,0,0,1362,12,0,0,1,1,1,4026,2,3,0,0,0,0,0
4994,77,47,2,Y,Y,0.753410344,265341.08,0.56861059,2,0,0,0,0,0,0,0.753410344,1401.71,265341.08,0.753410344,1401.71,265341.08,0,9341.67,466648.15,0,0,700182.44,2,1301640,4,0,0,0,0,0,0,4,2392558.61,0,0,0,0,0,0,3,101640,3,6,-95877,20,35,0,0
4995,174,47,1,Y,N,0.000209188,1912.56,0.034043486,1,54267.35,54267.35,0.965956514,0,0,0,7.12E-06,56181.02,56179.91,7.12E-06,56181.02,56179.91,0,56181.02,56179.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4996,97,47,1,Y,N,0.08412197,99618.32,0.665816325,5,0,0,0,0,0,0,0.08412197,10889.52,99618.32,0.08412197,10889.52,99618.32,0,60889.52,149618.32,0,0,0,0,100300.34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,99998,2,7,0,0,0,0,0
4997,162,47,2,Y,N,-0.066080983,85828.82,1,5,0,0,0,0,0,0,-0.066080983,77044.31,85828.82,-0.066080983,77044.31,85828.82,0,77044.31,85828.82,0,0,0,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30000,1,1,0,0,0,0,0
4998,68,47,2,Y,Y,0.000213762,2339.55,0.013325804,3,166533.84,166533.84,0.948557344,0,0,0,2.96E-06,168874.75,168873.39,2.96E-06,168874.75,168873.39,0,175702.01,175565.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,94,47,2,Y,N,0.000209298,111873.59,1,2,0,0,0,0,0,0,0.000209298,111938.53,111873.59,0.000209298,111938.53,111873.59,0,111938.53,111873.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,57,47,2,Y,N,0.000209188,2581.95,0.027979852,2,0,0,0,0,0,0,0.000209188,2583.45,2581.95,0.000209188,2583.45,2581.95,0,94393.2,92278.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,108,47,2,Y,N,0.935225968,53823.24,0.063353308,5,451483.87,451483.87,0.531424651,0,0,0.034522149,0.088483995,506322.62,505307.11,0.088483995,506322.62,505307.11,0,854186.13,849572.69,0,0,0,0,21000,2,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,2,41000,3,5,0,0,0,0,0
5002,112,47,1,Y,N,0.027528076,57297,1,3,0,0,0,0,0,-1,-0.130851473,57102.92,57297,-0.130851473,57102.92,57297,0,57102.92,57297,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,1,1000,1,2,0,0,0,0,0,0,0,0,0
5003,80,47,2,Y,Y,0.301432669,31885.66,0.14231998,3,144976.65,144976.65,0.647095713,0,0,0.001577635,0.044984624,176823.87,176862.31,0.044984624,176823.87,176862.31,0,225131.34,224042.05,0,0,0,0,3032.65,2,0,0,0,0,0,0,0,0,827,4,0,0,3,3,0,3000,1,1,0,0,0,0,0
5004,108,46,2,N,N,0.028896804,3004.07,0.048277223,1,18970,59221.34,0.951722777,-0.014487651,40251.34,0,-0.008087481,68844.86,62225.41,-0.008087481,68844.86,62225.41,0,68844.86,62225.41,0,0,0,0,8000,4,0,0,0,0,0,0,0,0,0,0,4,8000,2,6,0,0,0,0,0,0,0,0,0
5005,92,46,1,Y,Y,-0.335528674,1575.92,0.00872891,3,178964.38,178964.38,0.99127109,0,0,0.035166096,0.0301496,183061.22,180540.3,0.0301496,183061.22,180540.3,0,183061.22,180540.3,0,0,0,0,7400,2,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,2,17400,3,5,0,0,0,0,0
5006,47,46,1,N,N,0.474494914,36155.5,0.376010733,1,60000,60000,0.623989267,0,0,0,0.137657565,99818.65,96155.5,0.137657565,99818.65,96155.5,0,99818.65,96155.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,58,46,1,Y,Y,0,0,0,0,95000,95000,1,-1,0,0.874999877,-0.012030248,95000,95000,-0.012030248,95000,95000,0,95000,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008,144,46,1,Y,Y,-0.230372218,38020.89,1,3,0,0,0,0,0,0,-0.230372218,37278.14,38020.89,-0.230372218,37278.14,38020.89,0,37278.14,38020.89,0,0,0,0,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,1,0,0,0,0,0
5009,162,46,2,Y,N,-0.284462468,8065.26,0.095077154,6,0,17419.35,0.205347655,0.599736061,17419.35,0,0.150001579,26112.95,25484.61,0.150001579,26112.95,25484.61,0,87094.85,84828.58,0,0,0,0,10500,3,1,10000,0,0,0,0,4,1200,0,0,0,0,0,0,1,19900,2,3,-95877,-95877,42,0,0
5010,56,46,1,Y,N,-0.094124064,4467.3,0.060806645,2,69000,69000,0.939193355,0,0,0,-0.006278382,73179.91,73467.3,-0.006278382,73179.91,73467.3,0,73179.91,73467.3,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,1,0,0,0,0,0
5011,55,46,2,Y,Y,0.00020945,20295.45,0.018279324,1,90000,90000,0.081059505,0,0,0,3.85E-05,110307.23,110295.45,3.85E-05,110307.23,110295.45,0,1110307.23,1110295.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,162,46,1,Y,N,-0.390531138,4231.78,0.05687553,3,40000,70172.45,0.94312447,0.003760887,30172.45,0.531914959,0.178888169,75761.06,74404.23,0.178888169,75761.06,74404.23,0,75761.06,74404.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,186,46,1,Y,Y,0.032853186,70293.54,0.136023866,8,104106.83,104158.94,0.201556241,0.000191939,52.11,0.000475699,0.013274432,212608.73,174452.48,0.013274432,212608.73,174452.48,0,558714.21,516773.58,7500,1,50100,1,300,1,0,0,0,0,0,0,4,1200,0,0,0,0,0,0,0,7500,1,1,35,21,43,0,0
5014,56,45,2,Y,Y,0,8.38,4.38E-05,1,74200,74200,0.388058306,0,0,0,0,74208.39,74208.38,0,74208.39,74208.38,0,191208.39,191208.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5015,79,45,2,Y,Y,0.090930967,72582.31,0.649899617,3,0,0,0,0,0,0,0.090930967,68603.59,72582.31,0.090930967,68603.59,72582.31,0,108591.6,111682.34,0,0,0,0,7000,2,0,0,0,0,0,0,1,30000,399,1,1,2000,1,2,0,5000,1,1,-95877,19,31,0,0
5016,179,45,2,Y,Y,0.177975187,11240.84,0.116827615,3,0,0,0,0,0,0,0.177975187,11744.71,11240.84,0.177975187,11744.71,11240.84,0,98742.71,96217.32,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,400,1,1,0,0,0,0,0
5017,104,45,2,N,N,0.065631984,25537.7,0.297422279,3,0,60325.74,0.702577721,0.003552357,60325.74,0,0.02124718,86742.29,85863.44,0.02124718,86742.29,85863.44,0,86742.29,85863.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
5018,166,45,2,Y,Y,-0.717535063,710.34,0.003156834,3,174306.24,174306.24,0.774637318,0,0,0,-0.010204951,175529.19,175016.58,-0.010204951,175529.19,175016.58,0,225529.19,225016.58,0,0,0,0,1115.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1116,1,2,0,0,0,0,0
5019,137,45,1,Y,Y,-0.056603774,210,0.003461919,1,60450,60450,0.996538081,0,0,0.185255306,0.184204284,60653.14,60660,0.184204284,60653.14,60660,0,60653.14,60660,0,0,0,0,19.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,103,45,2,Y,N,-0.104643679,7818.52,0.053927217,7,27902.29,47902.29,0.330399767,0.428571429,20000,-0.138879073,0.010632527,56624.18,55720.81,0.010632527,56624.18,55720.81,0,147686.97,144982.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,65,45,1,Y,N,0.000209301,64657.4,1,1,0,0,0,0,0,0,0.000209301,64694.93,64657.4,0.000209301,64694.93,64657.4,0,64694.93,64657.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,151,44,1,Y,N,0.263873164,6050.54,0.045465233,4,127030.05,127030.05,0.954534767,0,0,0.003426563,0.012916608,131236.25,133080.59,0.012916608,131236.25,133080.59,0,131236.25,133080.59,0,0,0,0,8000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8000,2,5,0,0,0,0,0
5023,162,44,2,Y,Y,0.598305239,877.07,0.017013284,2,50675,50675,0.982986716,0,0,0.001927735,0.008328794,51536.24,51552.07,0.008328794,51536.24,51552.07,0,51536.24,51552.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,93,44,2,Y,N,-0.694888647,4376.92,0.008494694,6,495000,495000,0.960692388,0,0,0.076722832,0.053374111,501662.15,499376.92,0.057401885,508134.02,505848.32,6471.87,517798.91,515253.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,55,44,2,Y,Y,0.000245972,81.33,0.000782788,2,0,103816.51,0.999217212,0.001110593,103816.51,0,0.001109916,103897.89,103897.84,0.001109916,103897.89,103897.84,0,103897.89,103897.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,91,44,1,Y,Y,0,7.28,0.000145579,2,50000,50000,0.999854421,0,0,0,0,50007.28,50007.28,0,50007.28,50007.28,0,50007.28,50007.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,66,43,2,Y,N,0,11.56,5.78E-05,1,200000,200000,0.999942203,0,0,0,0,200011.57,200011.56,0,200011.57,200011.56,0,200011.57,200011.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,119,43,2,Y,Y,0.589630072,1917.38,0.011221607,7,164581.57,164581.57,0.963225707,0,0,0.002612567,0.006894458,165166.32,166498.95,0.006894458,165166.32,166498.95,0,169593.45,170865.01,0,0,0,0,3200,1,1,10637.15,0,0,1,10403.08,0,0,0,0,0,0,0,0,1,24240,3,4,0,0,0,0,0
5029,110,43,2,Y,N,0.205998091,30543.18,0.377350504,5,30000,50397.96,0.622649496,0.002511444,20397.96,0,0.069618299,80487.29,80941.14,0.069618299,80487.29,80941.14,0,80487.29,80941.14,0,0,0,0,4000,2,0,0,0,0,0,0,0,0,490,1,2,4000,1,3,0,0,0,0,0,0,0,0,0
5030,146,43,1,Y,N,0.406699112,23250.57,0.053994413,6,85000,85000,0.197394091,0,0,0,0.06620912,92601.63,108250.57,0.06620912,92601.63,108250.57,0,419434.62,430610.66,0,0,0,0,74118.16,4,0,0,0,0,0,0,1,40000,0,0,0,0,1,1,1,74000,2,3,21,-95877,42,0,0
5031,98,42,2,Y,Y,0.126747411,28282.96,0.228573257,2,0,30516.3,0.246622351,0.001231349,30516.3,0,0.057917578,60594.52,58799.26,0.057917578,60594.52,58799.26,0,127132.83,123736.96,0,0,2000,1,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,2,2,0,0,0,0,0
5032,186,42,2,Y,Y,-0.308234038,6415.23,0.070615457,3,38067.67,57085.55,0.628367529,0.289295351,19017.88,0.373664231,0.227381284,63592.74,63500.78,0.227381284,63592.74,63500.78,0,91367.06,90847.39,0,0,1000,1,2950,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3850,3,5,0,0,0,0,0
5033,168,42,2,Y,Y,-0.703305021,13551.38,0.113747079,5,2483.88,15806.46,0.132675688,0,0,1.726213081,-0.496981496,24277.65,29357.84,-0.496981496,24277.65,29357.84,0,114766.99,119136.07,1400,1,0.48,1,20542.12,6,2,3000,0,0,1,2000,0,0,0,0,0,0,0,0,4,27800,11,15,0,0,0,0,0
5034,111,42,1,Y,Y,0.00022742,307.87,0.001886656,1,162874.99,162874.99,0.998113344,0,0,0.043165837,0.043081356,171433.05,163182.86,0.043081356,171433.05,163182.86,0,171433.05,163182.86,0,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,1,1,0,0,0,0,0
5035,85,42,1,Y,Y,0.722500592,88124.87,0.889932573,1,10899.34,10899.34,0.110067427,0,0,0,0.59561153,100896.28,99024.21,0.59561153,100896.28,99024.21,0,100896.28,99024.21,0,0,13580,1,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23580,2,2,0,0,0,0,0
5036,158,41,1,Y,N,0.334681441,7573.81,0.020845411,5,326198.08,335758.43,0.924108551,-0.030714872,9560.35,0.006014907,0.010437638,332827.76,343332.24,0.010437638,332827.76,343332.24,0,352827.76,363332.24,0,0,15000.15,1,10300,2,1,15000,2,20021.38,0,0,0,0,0,0,0,0,2,2,0,60321,6,6,0,0,0,0,0
5037,77,41,2,Y,N,-0.080059053,12487.49,0.170549624,3,60731.61,60731.61,0.829450376,0,0,-0.008353417,-0.02136307,64081.76,73219.1,-0.02136307,64081.76,73219.1,0,64081.76,73219.1,0,0,0,0,18000,2,1,60000,0,0,1,61512,0,0,0,0,0,0,0,0,1,139512,4,5,0,0,0,0,0
5038,86,41,1,Y,Y,0.288204472,591630.46,0.498830759,3,0,367289.42,0.309678545,0.172810063,367289.42,0,0.193571248,1076209.46,986034.44,0.193571248,1076209.46,986034.44,0,1276209.46,1186034.44,51442,11,1508027.62,44,1606962.51,22,3,98500,0,0,0,0,5,100993.93,0,0,0,0,0,0,4,3474738,79,83,-95877,17,-95877,0,0
5039,96,41,2,Y,Y,-0.308096223,6202.35,0.081393159,1,70000,70000,0.918606841,0,0,-0.083517601,-0.107106638,76207.49,76202.35,-0.107106638,76207.49,76202.35,0,76207.49,76202.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,162,41,1,Y,N,0.057160754,70968.47,1,3,0,0,0,0,0,0,0.057160754,71714.2,70968.47,0.057160754,71714.2,70968.47,0,71714.2,70968.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,87,40,2,N,N,0.000209138,31803.86,0.331099137,1,64251.54,64251.54,0.668900863,0,0,0.02596008,0.017288376,96073.86,96055.4,0.017288376,96073.86,96055.4,0,96073.86,96055.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042,154,40,1,Y,N,0.091414658,13572.92,0.213501598,2,50000,50000,0.786498402,0,0,-0.000649578,0.017678327,64007.09,63572.92,0.017678327,64007.09,63572.92,0,64007.09,63572.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5043,166,40,2,N,N,0.033404204,471.47,0.009341317,10,50000,50000,0.990658683,0,0,0,0.000302044,50056.01,50471.47,0.000302044,50056.01,50471.47,0,50056.01,50471.47,0,0,4000,1,2300,3,0,0,0,0,0,0,0,0,3926,4,2,1200,1,3,1,5100,2,3,0,0,0,0,0
5044,66,40,2,Y,N,0,0,0,0,73492.56,73492.56,1,0,0,0,0,73492.56,73492.56,0,73492.56,73492.56,0,73492.56,73492.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,178,39,2,Y,N,0.06738962,119948.09,1,5,0,0,0,0,0,0,0.06738962,122197.89,119948.09,0.06738962,122197.89,119948.09,0,122197.89,119948.09,0,0,150,1,900,3,0,0,0,0,0,0,0,0,0,0,3,900,1,4,5,150,1,6,0,0,0,0,0
5046,179,39,2,Y,N,-0.257101603,10866.36,0.163708777,7,0,5000,0.07532825,0,0,0,-0.199310452,11093.08,15866.36,-0.199310452,11093.08,15866.36,0,62581.91,66376.16,116,1,3700,2,21600,4,0,0,0,0,0,0,0,0,2000,1,0,0,0,0,1,26316,7,8,0,0,0,0,0
5047,135,38,2,Y,N,0.01250779,227.47,0.001742608,2,51214.06,130306.74,0.998257392,0.000674854,79092.68,0,0.000430341,130810.59,130534.21,0.000430341,130810.59,130534.21,0,130810.59,130534.21,0,0,600,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1,1,0,0,0,0,0
5048,145,38,2,Y,Y,0.313449189,13930.14,0.067994391,5,93109.35,186795.4,0.911766816,0.001943011,93686.05,0,0.017777401,201696.21,200725.54,0.017777401,201696.21,200725.54,0,205949.42,204871.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,174,38,2,Y,N,-0.020482801,50496.58,0.419070649,5,70000,70000,0.580929351,0,0,0.046237885,0.017201492,122412.97,120496.58,0.017201492,122412.97,120496.58,0,122412.97,120496.58,0,0,0,0,500,1,0,0,0,0,0,0,0,0,1832,10,1,500,4,5,0,0,0,0,0,0,0,0,0
5050,147,38,2,Y,Y,0.221253493,11294.25,1,3,0,0,0,0,0,0,0.221253493,11299.05,11294.25,0.221253493,11299.05,11294.25,0,11299.05,11294.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,92,38,2,Y,Y,0.252556541,36053.6,0.177607196,6,131575,152227.46,0.749902708,0,20652.46,0.004082723,0.043244363,189582.27,188281.06,0.043244363,189582.27,188281.06,0,204581.66,202996.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
